Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
CHRW,"C.H. Robinson Worldwide, Inc.",96.23,1.0182658,0.97,Buy,641563,61737607.49,11204910231,15.51271098,6.2936,17399,Transportation,Air Freight/Couriers,96.925,89.06,0.93817335,106.14,89.06,0.91233221,13.54572271,108.05,89.06,3.02997859,121.23,86.6,121.23,3.59375,749066.8,1228640.93333333,1170435.25,1145783.67777778,217482000,239160000,217482000,239160000,1.99258082,1.0182658,United States,1.62673847,1.09728319,8.65384615,2.26,0.61,2.5355918,15.86809583,-1.42168252,-49.6105555,1177011000,-9.09146379,11.22581457,13923400000,17.26007419,7.397,0.98,20,-53.16028743,6.2033,-12.24891077,0.967385,95.30870563,94.49281971,94.81923646,96.64796918,2514.06892919,6.43106497,8.24904316,-68.09532056,1114.31967965,1775.83079738,7.5726825,7.46874647,16.27114808,1870197000,302534000,-11.244954,-38.61353191,-4.53883436,41.00350056,2007997000,11.40415401,940524000,19.43800484,-57.50255227,-16.59651456,3.80830984,3.49037464,5.12937294,4.81204225,8.27071353,8.11121544,6.21904948,0.51301208,0.49543792,1.09728319,2023-04-26,65.92793091,55.38304818,,,11.97029303,45.15915085,24.02143202,6.90190233,1419427.8406805,-8.9829698,-32.34005575,-10.43982171,114838080.189,95.32,94.611,93.93866667,97.52025,-15.27505538,5595584000,-6.02865298,-25.60387527,6.05656217,3234646000,2247157000,-4.82858484,-9.33637004,4601142000,4214196000,24696625000,116439000,2023-08-02,1.74199623,1.93379775,1.74226618,96.245,93.08944262,4.9514669,2.36145091,-4.9204624,93.533,96.9221,96.807725,4.30472291,-285317000,95.56394103,94.72675851,7.4797
AZPN,"Aspen Technology, Inc.",172.39,1.92148516,3.25,Buy,231209,39858119.51,11182848983,,,,Technology Services,Packaged Software,174.44,161.32,0.7495804,247.96,161.32,-26.12701406,80.15466611,247.96,161.32,-15.02021098,263.59,161.32,263.59,0.59,240946.9,277130.86666667,259115.45,243735.9,,286736000,,286736000,2.85185848,1.92148516,United States,0.00536539,2.46679545,,,0,,,-26.85452794,,,,,14613500000,,,1.06,13.16868411,,,,2.279657,169.13644901,167.17002475,168.73989526,185.89426711,,,,152.30031101,,,,,,,72546500,-16.44659177,,,52.72192207,-216347000,,,12.93412088,,,,,,,,0.85226819,,,,2.46679545,2023-04-26,74.72578415,59.52253573,,,,,,,,-5.33689126,,,28312464.35054801,168.644,166.667,165.59533333,193.6233,,14566909000,-2.23979446,,,876038000,70389000,-79.09022315,,,1447830000,,64858598,2023-08-08,3.15179469,1.71574894,1.99321951,171.98,165.59300453,-17.56013581,3.17194326,-7.92116227,166.0095,167.5344,208.425775,,,174.23716445,167.68244491,
COTY,Coty Inc.,13.1,5.22088353,0.65,Strong Buy,8799173,115269166.3,11171638588,69.38559322,0.2087,11012,Consumer Non-Durables,Household/Personal Care,13.17,11.775,0.84504163,13.17,10.57,10.73541843,-7.68146582,13.17,9.225,38.47780127,13.17,6.19,32.72,2.65,4856632.5,5001647.2,5137313.23333333,5154873.37777778,263800000,277000000,263800000,277000000,6.59072417,5.22088353,United States,1.27119007,0.69433866,,0,0,,6.66503906,-46.33375474,-1.22164049,876800000,-3.83856109,18.13679127,15165000000,188.36898396,0.0661,0.19,-54.1509434,108.7628866,0.1888,36.61360347,0.013457,12.61565237,12.26941973,12.12630933,11.39074536,130.7293595,11.7487369,6.59119684,-134.99787505,-2067.10526316,-49.73732784,59.57506975,60.12139718,25.60015898,3160100000,762300000,-19.82541018,7.10973725,5.2957673,63.86491091,4474200000,461.86252772,253400000,-54.51112044,104.91493384,-44.67599201,4.78470704,3.58605794,5.2578991,6.72525508,3.48502503,2.98864997,32.01728814,2.11032248,2.05993326,0.40488884,2023-05-09,74.6148819,67.77021298,1.83432622,,1.48298723,5.25060317,2.30318033,14.59309987,481692.69887396,-15.40430559,8.65789917,3.31441762,360385189.824,12.542,12.416,11.97566667,11.6748,-11.50576274,12705500000,2.01451672,-4.24746215,-27.6500404,1914500000,4751200000,4.40591557,-11.21907467,8700500000,8711400000,5304400000,852797000,2023-08-22,6.12409347,2.54238222,4.19017181,12.89333333,12.35911767,48.69466515,6.33116883,66.87898089,12.312,11.7882,9.84975,6.42734788,-57200000,11.9235712,12.46828485,0.0672
Z,"Zillow Group, Inc.",47.91,0.18820577,0.09,Neutral,1803770,86418620.69999999,11136913754.999998,,-0.5866,5724,Technology Services,Information Technology Services,53.23,44.4501,1.8438308,53.23,41.56,7.3012318,-23.38077723,53.23,38.1275,16.20179481,53.23,26.1419,208.11,15.36,2522671.4,2782848.23333333,2683675.26666667,2515345.53333333,3364000000,3371000000,1468000000,1396000000,-4.67568643,0.18820577,United States,0.41261062,12.70383275,,0,0,,-70.86419753,122.58064516,-95.13888889,33000000,144.36736176,291.84587136,8918880000,80.2556213,-0.4171,0.35,69.22572178,-247.71653543,-0.5868,73.69199731,0.189401,48.54693183,48.47542035,47.93121697,45.1042409,236.87150838,225.22982635,46.41068447,12.90322581,-97.9216152,1339.66020825,82.43105209,65.10851419,-11.46461876,1614000000,377000000,8.95953757,-40.62992126,-31.19266055,59.44352308,-1506000000,80.87121212,-101000000,69.44444444,-237.5,75.34328708,-4.49438202,-5.71786311,-2.80898876,-6.01001669,2.50418671,2.48023474,10.1000915,4.6875216,5.9254491,12.70383275,2023-05-03,42.617144,49.3105294,25.43411645,21.99499165,-1.89829569,-2.93928342,-2.11943069,-8.16135084,342068.48357792,7.81609195,-88.98285177,-78.58024577,156073109.42000002,48.86,49.769,47.57733333,44.9884,-38.63487611,6614000000,0.77708365,-15.42199488,16.39650873,3646000000,1865000000,-0.10712373,-31.25691117,2081000000,2094000000,1958000000,234018647,2023-08-03,3.46660995,3.58125707,3.63173758,47.86,48.26641654,45.84474886,-5.03468781,37.08154506,48.3915,46.7044,40.2719,-5.17529215,0,47.00360648,48.89046704,-0.4171
FND,"Floor & Decor Holdings, Inc.",104.67,3.71581451,3.75,Strong Buy,1286445,134652198.15,11123420104,37.65378804,2.825,11985,Retail Trade,Home Improvement Chains,104.98,94.01,1.7025124,104.98,87.45,6.21004566,104.0748684,104.98,78.18,28.05236115,104.98,63.51,145.89,23.295,1099257.4,1106936.1,1250091.88333333,1266962.75555556,9794000,5034000,9794000,5034000,0.68295498,3.71581451,United States,0.96574843,1.31985566,,0,0,,19.8163462,2.10006471,8.20207037,601787000,19.19170512,21.24938243,11865100000,5.23242587,2.7754,0.66,3.04158908,0.63655653,2.7798,7.29918555,0.653995,102.66788647,99.80188182,98.51533526,93.96830157,-223.66522774,-8.07016482,-2.96092676,487.02268761,206.37489567,51.43477639,36.87895316,37.22101404,20.59881755,1572693000,422766000,7.41852128,13.20703183,18.50598991,59.66169239,1664182000,5.2836917,298195000,3.30314716,0.80759961,7.32187438,6.99254046,6.85595064,10.20998374,9.98269536,6.70465136,6.43559121,,2.58728403,2.6371509,0.14637035,2023-05-04,67.38795607,64.06870819,,,7.26171466,19.08552162,9.90649331,24.20072852,355817.52190238,7.0589818,9.07114959,18.42692263,104476614.165,102.72,102.169,97.24633333,94.6892,16.63354951,4335193000,-0.36883722,11.34760043,22.2976177,1328473000,1669216000,-4.11510672,14.41928247,2694066000,2606776000,4264473000,106271000,2023-08-03,3.94201172,2.81031206,2.51281495,103.35333333,99.52240162,46.67881166,0.88674699,45.90186786,99.397,95.7078,85.84565,8.79955005,0,96.93850623,101.70101217,2.8231
CHK,Chesapeake Energy Corporation,82.84,0.83992696,0.69,Buy,1143685,94742865.4,11089714063,1.72620375,53.5142,1200,Energy Minerals,Integrated Oil,84.7436,78.2601,0.6339596,84.7436,74.16,6.79386361,92.65116279,93.12,69.68,-7.83266578,107.31,69.68,107.31,40,1098241.8,1133223.26666667,1294771.36666667,1343432.55555556,226000000,661000000,192000000,197000000,-1.00382409,0.83992696,United States,0.20665176,1.38514226,81.11111111,2.0375,0.55,2.655722,138.4939759,-44.28066038,-35.31827515,7402000000,76.11230074,1.69598947,12469300000,-37.83958543,33.3582,1.87,-60.02007932,251.75200025,47.9897,2323.39232765,0.612622,82.55170935,81.74310243,81.2511772,81.6559394,118.61348528,16.29965305,16.24897747,-25.47528517,-22.98624754,65.90736522,45.00460242,43.48925411,162.6446281,6356000000,593000000,-54.38461538,-46.13987284,87.97814208,58.43281098,1464000000,-21.99747155,4936000000,-61.20111732,281.80628272,6318.42105263,34.95008143,52.71807838,43.65219854,42.15066558,1.22312564,1.07966111,5.4871927,0.8916127,0.8561502,1.38514226,2023-05-02,55.84143812,55.36282543,,,50.84636351,90.50172348,69.22851563,93.4392549,11769166.6666667,-32.87627551,-24.30780295,55.79886456,111989450.64,82.678,82.566,80.52733333,79.2814,42.84676174,14591000000,-7.21734707,9.76453773,37.79800607,2629000000,2125000000,-33.15508021,-24.1883696,6602000000,4308000000,14123000000,133869000,2023-08-02,1.35531136,2.10706631,2.2674186,82.58333333,81.70090902,-10.98694461,-1.02747909,4.49041372,81.6625,80.2254,87.329525,46.50851491,-1212000000,80.77733127,82.36741435,38.7089
ARMK,Aramark,42.52,0.3303445,0.14,Strong Buy,1905953,81041121.56,11081078304,45.03760195,0.951,273875,Consumer Services,Restaurants,43.205,39.125,1.3152084,43.205,33.365,20.7611474,10.72916667,45.72,32.62,-3.45140781,45.72,29.67,47.22,9.65,2281655.6,2512497.03333333,2643044.2,3395208.78888889,407656000,411792000,329452000,302692000,-1.2311266,0.3303445,United States,2.63760413,1.21174374,0,0.44,0.11,1.0348071,113.39089408,-5.93259207,10.25617169,1264090000,22.05493433,15.08880246,17391400000,310.5159843,0.7507,0.28,-24.71791255,54.48625181,0.9441,66.36123348,0.339764,42.21555085,41.28315148,40.66526056,38.80099744,22.80380806,1.87486403,0.63072918,130.16932389,-22.36201402,189.00098739,6.47560083,6.43181126,186.59990837,1057247000.0000002,288372000,-5.27726499,13.52066324,31.8962305,69.13624266,7984422000,314.11161142,194484000,-24.42313657,56.76681213,68.31254911,1.19120769,1.38997878,3.99201942,4.09850663,3.63117447,3.4802224,99.87450448,0.62993764,0.67471551,1.00636236,2023-05-09,61.24619744,61.93090031,,,1.63566255,8.09257955,2.20603421,34.97578738,59613.41487905,0.02362531,19.20866285,23.56586476,259047691.481,42.194,42.086,40.75566667,37.3897,4.91279871,15456081000,1.08262349,5.41422951,-0.61957448,3596556000,8396214000,-1.56240493,2.87550286,12043956000,12264704000,16326624000,260608999.99999997,2023-08-08,1.89528548,1.91691244,2.44361591,42.58,41.03599956,1.14176974,-1.09327751,37.9623621,41.1855,39.0928,38.3289,1.81912133,-113120000,39.73248932,41.92113517,0.7558
PCTY,Paylocity Holding Corporation,196.17,4.83086624,9.04,Strong Buy,442615,86827784.55,10949132392,93.4587899,2.1347,5300,Technology Services,Packaged Software,196.25,174.29,1.544842,202.08,160,3.90360169,208.44339623,235,160,3.64010989,276.88,160,314.495,15.241,313194.2,408000.63333333,462908.33333333,473663.35555556,139756000,233692000,139756000,233692000,6.30791741,4.83086624,United States,0.0932987,1.04106879,,0,0,,33.43342468,188.65786778,56.35752293,183787000,47.54186536,58.69383249,11080000000,27.85816505,1.6082,1.74,268.86314265,64.80103526,2.099,35.33204384,1.131078,188.6666128,184.14529788,183.34844819,187.26287723,18.70539779,16.05545528,22.22525596,111.74232818,69.95765817,90.51670828,65.32778358,67.40830907,35.03826769,557018000,241373000,33.97553313,43.80451361,43.17498123,64.09019433,-161969000,28.18170265,90777000,269.33333333,65.34465936,35.65143863,10.64644268,10.84055038,10.21437845,11.46086356,17.64837654,14.24169869,45.58334812,10.1310158,12.98633984,1.04106879,2023-05-04,78.41257978,65.62447371,12.06918188,13.89152692,2.56049038,17.79599975,16.1581268,34.14329473,160877.54716981,24.48609565,38.17010204,38.41687154,42087593.499,187.41,183.769,182.76,185.6806,99.14049737,4193517000,6.49463542,-17.43806847,3.70301003,3492436000,71723000,-2.89331167,-9.72334105,4195551000.000001,3424771000,852651000,55814500,2023-08-03,5.07013599,2.8708988,3.26252828,193.06666667,184.84607179,-0.95925683,6.2560936,0.3786522,184.5295,180.271,199.77325,11.43958681,0,183.43961443,185.99303573,1.6494
CZR,"Caesars Entertainment, Inc.",50.73,3.19365338,1.57,Strong Buy,3077207,156106711.10999998,10917307844.000002,,-1.6527,49000,Consumer Services,Casinos/Gaming,51.685,44.81,2.786701,51.685,40.08,10.66753927,21.21863799,56.75,40.08,12.08572691,56.75,31.31,119.81,3.61,2361885.1,2860521.03333333,2835190.15,2905726.31111111,1169000000,1120000000,1169000000,1120000000,-0.47086521,3.19365338,United States,7.12260217,0.8460244,,0,0,,8.67293626,0,260.39215686,3730000000,44.23820572,9.50544446,35032200000,13.01403901,-4.2009,-0.63,8.10575247,80.09189325,-1.6527,72.26036019,0.352938,49.52197244,48.39929144,47.76082374,46.75507181,-96.47239264,0.21254967,3.46861519,-133.9100346,79.10447761,123.86363636,38.9520377,43.12879655,11.00869107,4215000000,1207000000,-1.46938776,130.78393881,34.66190214,56.26397561,24500000000,11.77625123,-899000000,8.10810811,80,72.17868339,-4.74078181,-1.74311119,17.19804085,22.22906946,2.92805909,3.03511472,27.68261421,0.96020336,1.00325478,0.82204459,2023-05-02,61.33722123,58.86732048,,,-0.56232427,-5.36439989,-0.66939383,13.07210031,220836.73469388,0.3190358,23.47294939,12.80039722,205350024.044,49.409,49.0905,47.35916667,46.64255,-11.84297021,33349000000,-0.53091538,-10.04504626,-3.16401764,2011000000,25620000000,-1.9780388,-2.56332243,29776000000,29714000000,10821000000,215204000,2023-08-01,3.7703252,3.13350723,3.77075789,50.315,48.7557713,18.16911251,-0.60736677,23.70153621,48.84075,46.0131,45.934525,-1.69028964,0,47.06176267,49.13386603,-4.2009
BRKR,Bruker Corporation,74.21,1.75510764,1.28,Buy,530482,39367069.22,10888638084,35.33641255,2.1115,8525,Health Technology,Medical Specialties,77.89,71.02,0.89899427,84.84,68.11,-6.63059889,153.01738834,84.84,66.19,9.14840418,84.84,48.42,92.35,2.59,505604.6,762998.66666667,874975.9,851487.75555556,645500000,597900000,645500000,597900000,0.39231602,1.75510764,United States,1.04134542,2.03433476,25,0.2,0.05,0.26950547,5.97216853,2.78721958,21.44578313,561600000,6.5654649,20.56684132,12298500000,9.54588092,1.9853,0.64,-21.30276344,27.37773409,2.1001,13.51891892,0.486289,73.50083232,73.65119736,73.91098784,73.78759673,-23.7394958,5.73754297,5.68103777,-54.34623813,6.29251701,-15.34963047,51.6299838,51.89240748,7.71640561,1306600000,359900000,-1.55908096,17.46083551,9.7208777,33.59966697,631200000,7.0371707,296600000,-21.45790554,24.18831169,10.46099291,11.72007745,11.8847768,18.15703165,17.93971767,9.79582031,9.22744833,73.56209537,4.17909042,4.38099103,1.2152599,2023-05-04,57.89278407,51.76808802,9.32153159,9.4734834,8.51721215,28.35297866,13.80854223,4.66520534,296856.30498534,-3.26086957,15.17647059,6.62273208,98609054.166,73.306,73.22,73.40366667,75.2157,-1.04657534,3763900000,4.21119663,6.00444983,-8.860033,2133000000,1229100000,-3.25094458,1.04406445,2480000000,2553100000,2530700000,146727000,2023-08-03,3.34292369,2.35095623,2.34155204,74.19,74.52299341,7.30190862,0.12142472,14.53928075,74.0745,74.5192,69.8774,16.27241511,-29800000,74.30343487,73.46900561,1.996
AOS,A.O. Smith Corporation,72.19,2.19422424,1.55,Buy,828745,59827101.55,10860375665,46.43339551,1.5692,12000,Producer Manufacturing,Building Products,73.22,68.17,1.1723918,73.22,63.88,9.5447648,19.75779695,73.22,57.45,19.93686659,73.22,46.58,86.737,0.541672,779904.5,969713.56666667,1034071.08333333,1046876.78888889,481800000,496000000,391200000,406200000,-0.81066227,2.19422424,United States,0.20964138,1.83521268,7.54716981,1.14,0.3,1.6622802,6.29177565,3.23559151,12.1978022,746500000,2.4989702,14.38670551,10383200000,-49.89236629,1.513,0.94,205.1611279,10.40042289,1.5547,-51.0854518,0.90269,71.48538314,70.70462741,70.18283664,67.64528982,-43.26855124,8.55377075,11.40116497,-30.5785124,2933.33333333,-11.52809455,35.30994432,36.04446107,1.05206983,1325500000,372200000,7.4790644,8.9897511,-1.12145423,49.86716526,-120700000,-51.61157873,235700000,205.66194838,5.92654424,-52.31736057,6.27880338,6.4874686,17.43786462,17.92069684,6.2445612,6.06657008,25.69890355,2.92997439,2.99574104,1.27285922,2023-04-27,62.10505244,59.83439689,2.37086763,,7.17155009,13.49226195,11.37716133,6.07533414,312825,3.23683367,-1.15577375,-0.13341872,122327699.576,71.37,71.736,69.59133333,68.0851,-4.08991481,3336300000,0.12003721,-2.8705348,63.3289987,1643800000,375300000,-0.39808917,13.452237,1584600000,1546100000,3753900000,150441736,2023-07-27,2.66402154,1.65405144,2.10618021,71.73666667,70.67096558,24.76667819,-0.15214385,21.3073433,70.7025,69.211,62.7548,6.36990328,-177200000,69.39589232,71.3185433,1.5227
IP,International Paper Company,31.22,-1.82389937,-0.58,Strong Sell,3427431,107004395.82,10835117610,6.25964912,5.0286,39000,Process Industries,Containers/Packaging,32.37,30.23,1.1577218,37.035,29.005,-13.94707828,-37.48357117,41.89,29.005,-17.69048247,45.175,29.005,63.384683,3.668618,2867695.5,3666443.4,3286527.3,3166839.48888889,804000000,708000000,804000000,708000000,-1.85476265,-1.82389937,United States,0.99833115,1.55063291,-7.5,1.85,0.4625,5.9256887,9.47409126,-24.19127989,-8.48896435,2775000000,-3.14136126,6.66742977,20407000000,65.91123702,4.7439,0.53,0.68252327,-48.72551085,4.9875,9.95612778,0.39887,31.47075966,31.46500795,31.58116881,33.32260264,-16.07022282,5.87401352,4.02979374,-99.08883827,-99.00744417,-42.23134839,23.40154057,23.72517189,11.35597032,4952000000,1137000000,-6.11065235,0.70859167,-3.13840156,37.96315797,7667000000,55.16934046,1741000000,0.58479532,-52.22222222,1.91981931,8.22739946,8.61822002,8.16596569,8.15030558,1.28708565,1.29137455,13.06875118,0.52664372,0.54145551,1.09610877,2023-04-27,44.52674507,46.76457931,,,7.37803756,20.89604075,10.95566144,9.28575117,542589.74358974,-2.20144165,-4.14359366,-3.27437307,343448301.314,31.536,31.555,31.16766667,33.7819,-5.16182704,23771000000,-0.7059315,-5.51315685,0.85756898,6615000000,8375000000,3.20394331,2.83644401,15443000000,15382000000,21161000000,347057000,2023-07-27,2.97927461,1.8660043,2.2141241,31.25,31.49669697,-10.18411968,-2.00878845,-27.8150289,31.484,31.5506,34.6281,6.54125286,-673000000,32.06277237,31.48021669,4.7896
APA,APA Corporation,35.08,0.48696649,0.17,Buy,3514890,123302341.19999997,10825657732.999998,5.71540291,6.1564,2273,Energy Minerals,Integrated Oil,35.47,32.12,0.9384853,41.11,30.67,-11.45885916,-25.88210437,46.98,30.67,-19.81714286,50.58,30.15,149.23,0.731528,4007715.4,5202858.53333333,5345055.86666667,5914589.87777778,245000000,154000000,245000000,154000000,2.66315481,0.48696649,United States,13.38063063,1.11328443,215.78947368,0.75,0.25,2.850627,55.77193806,-12.38691719,-22.9498164,6264000000,26.54545455,2.8099709,18026700000,325.21293406,11.033,1.19,-43.62552697,-85.70717774,6.1378,-12.53455696,0.900818,34.50256421,33.90312978,33.90226549,35.8140821,31.59882501,28.31602709,23.14192433,-126.61691542,-141.796875,-2.82258065,52.66817156,50.72978683,78.27017115,5833000000,981000000,-17.00507614,-35.92423253,26.78185745,53.46734327,5787000000,277.5950668,3674000000,-45.3724605,-87.14816782,-17.62560778,33.1738149,19.52179758,45.88713318,44.56500864,25.83800426,24.38210681,4.54147718,1.05098521,1.05477562,0.91442543,2023-05-03,66.11329982,58.20068641,,,15.82778621,954.4600939,33.92291006,38.69755792,4872415.31016278,-18.77022654,-24.7658299,18.5699647,306937811.583,34.41,33.913,33.559,35.5672,-1.17266782,13213000000,0.50201567,5.9073421,-25.87295452,2732000000,5941000000,3.26786025,-0.9668278,11802000000,11780000000,11075000000,308599000,2023-08-02,1.95852535,2.85079272,3.40117399,35.06666667,33.72827562,-23.55633036,2.18467812,-1.08557733,33.7755,33.606,39.59735,40.77203764,-218000000,34.30281337,34.1605505,11.0663
FIVE,"Five Below, Inc.",194.47,0.3664327,0.71,Buy,658388,128036714.36,10824983626,40.72926048,4.7947,21900,Retail Trade,Discount Stores,202.43,184.76,0.9068767,220.19,165.5811,-10.38248848,95.44723618,220.19,165.5811,1.19685695,220.19,113.81,237.86,25,500762.3,811115.13333333,780394.53333333,761376.95555556,399169000,423527000,332324000,335286000,-1.05322072,0.3664327,United States,1.09415549,1.75167083,,0,0,,-2.99635627,-71.88795703,7.98117817,455952000,-10.71861458,26.14174217,12102500000,-5.25858761,4.6915,0.67,-78.11258062,14.65870307,4.7747,2.54279149,0.826376,194.31650293,193.77875007,193.27695518,191.8017921,22.87517848,1.0630275,2.82966045,-86.90188983,279.5914349,459.34629086,32.17733725,32.01723449,4.68066746,989874000,205618000,-51.44541157,12.48249453,14.53420842,46.05379678,1094396000,-6.19848642,261528000.00000003,-78.12397852,14.54856654,1.66302705,8.50135942,8.418952,11.56395914,10.91149142,7.93016464,7.80308006,121.19367532,3.4293695,3.52395937,0.88773818,2023-06-01,50.00363481,51.74369374,0,0,8.39854484,21.28394405,10.60381767,8.00300805,140470.68493151,-35.31539941,13.54777078,9.44013879,54318211.472,193.954,195.99,189.789,197.54,14.90584606,3380509000,-9.52174992,14.17629814,15.22394655,1083503000,1517923000,1.41453054,9.66185878,2374338000,1993208000,3076308000,55664000,2023-08-30,2.02590674,2.19895702,1.75503372,194.79333333,194.0589105,9.93216507,-1.06832172,56.0629163,194.121,191.8278,181.429925,11.1130432,0,193.40489092,194.66732272,4.7082
UI,Ubiquiti Inc.,177.33,-0.1182832,-0.21,Buy,85081,15087413.73,10718132857,27.04355518,6.5592,1377,Electronic Technology,Telecommunications Equipment,189.52,168.24,1.2132517,264.96,160.49,-34.16617167,104.06214039,303.755,160.49,-37.42103963,350.63,160.49,401.805,7.8,68288.4,86005.26666667,81726.06666667,68249.76666667,136651000,152641000,136224000,152520000,0.89900427,-0.1182832,United States,,3.18006513,50,2.4,0.6,1.3534089,-36.80383817,-7.52781816,108.71537438,529442000,-3.29367239,22.12922446,17423000000,-37.26556908,6.1348,1.65,-12.15386273,98.95070766,6.5572,-7.03095093,1.846,176.48071134,176.1393014,178.76590735,212.85513722,-39.90351981,21.09077775,-5.70377243,-269.76629102,-265.07370662,-123.92766817,39.59420509,38.4153945,-26.57792159,669812000,188476000,-4.59857968,62.45410195,-0.53192726,34.28869864,998008000,-38.58792963,378657000,-12.14562631,95.76796282,-9.99284879,22.38332983,20.94863498,27.32554153,27.11976083,,,,5.66450584,6.47005459,0.88215133,2023-05-05,56.31188999,49.41881806,8.13912935,7.50719127,37.1418427,,59.05107027,-10.87417167,1228534.49527959,-7.25285724,27.84526961,9.62312511,4150652.4224,176.362,175.449,173.05633333,222.8568,-4.9106546,1375197000,8.39768606,81.0210494,60.29547137,1152392000,1150649000,20.34075923,46.48767906,1243407000,1559672000,1691692000,60441700,2023-08-25,2.85665315,2.80002457,2.90234553,177.46333333,177.37063527,-35.42478424,0.20342431,-30.2015272,176.785,181.1476,258.1422,24.66532317,-148055000,188.52677315,176.00977977,6.1382
